3.900000e-02, 6.573939e+00, 1.696263e-01, 6.241511e-02, -3.414187e+00, 1.675150e-01, -1.428007e-02
4.000000e-02, 6.573940e+00, 1.696281e-01, 6.240921e-02, -3.414187e+00, 1.675150e-01, -1.427993e-02
4.100000e-02, 6.573940e+00, 1.696295e-01, 6.240477e-02, -3.414188e+00, 1.675145e-01, -1.427836e-02
4.200000e-02, 6.573940e+00, 1.696304e-01, 6.240179e-02, -3.414188e+00, 1.675138e-01, -1.427607e-02
4.300000e-02, 6.573940e+00, 1.696309e-01, 6.240009e-02, -3.414188e+00, 1.675130e-01, -1.427360e-02
4.400000e-02, 6.573940e+00, 1.696311e-01, 6.239942e-02, -3.414188e+00, 1.675123e-01, -1.427130e-02
4.500000e-02, 6.573940e+00, 1.696311e-01, 6.239948e-02, -3.414188e+00, 1.675117e-01, -1.426940e-02
4.600000e-02, 6.573940e+00, 1.696310e-01, 6.240000e-02, -3.414188e+00, 1.675113e-01, -1.426797e-02
4.700000e-02, 6.573940e+00, 1.696307e-01, 6.240074e-02, -3.414188e+00, 1.675110e-01, -1.426701e-02
4.800000e-02, 6.573940e+00, 1.696305e-01, 6.240155e-02, -3.414189e+00, 1.675108e-01, -1.426647e-02
4.900000e-02, 6.573940e+00, 1.696303e-01, 6.240229e-02, -3.414189e+00, 1.675108e-01, -1.426626e-02
5.000000e-02, 6.573940e+00, 1.696301e-01, 6.240291e-02, -3.414189e+00, 1.675108e-01, -1.426628e-02
5.100000e-02, 6.573940e+00, 1.696299e-01, 6.240337e-02, -3.414189e+00, 1.675108e-01, -1.426645e-02
5.200000e-02, 6.573940e+00, 1.696298e-01, 6.240367e-02, -3.414189e+00, 1.675109e-01, -1.426670e-02
5.300000e-02, 6.573940e+00, 1.696298e-01, 6.240385e-02, -3.414189e+00, 1.675110e-01, -1.426696e-02
5.400000e-02, 6.573940e+00, 1.696298e-01, 6.240391e-02, -3.414188e+00, 1.675111e-01, -1.426720e-02
5.500000e-02, 6.573940e+00, 1.696298e-01, 6.240390e-02, -3.414188e+00, 1.675111e-01, -1.426740e-02
5.600000e-02, 6.573940e+00, 1.696298e-01, 6.240385e-02, -3.414188e+00, 1.675112e-01, -1.426754e-02
5.700000e-02, 6.573940e+00, 1.696298e-01, 6.240377e-02, -3.414188e+00, 1.675112e-01, -1.426764e-02
5.800000e-02, 6.573940e+00, 1.696298e-01, 6.240368e-02, -3.414188e+00, 1.675112e-01, -1.426770e-02
5.900000e-02, 6.573940e+00, 1.696299e-01, 6.240361e-02, -3.414188e+00, 1.675112e-01, -1.426772e-02
6.000000e-02, 6.573940e+00, 1.696299e-01, 6.240354e-02, -3.414188e+00, 1.675112e-01, -1.426772e-02
6.100000e-02, 6.573940e+00, 1.696299e-01, 6.240349e-02, -3.414188e+00, 1.675112e-01, -1.426770e-02
6.200000e-02, 6.573940e+00, 1.696299e-01, 6.240346e-02, -3.414188e+00, 1.675112e-01, -1.426767e-02
6.300000e-02, 6.573940e+00, 1.696299e-01, 6.240345e-02, -3.414188e+00, 1.675112e-01, -1.426764e-02
6.400000e-02, 6.573940e+00, 1.696299e-01, 6.240344e-02, -3.414188e+00, 1.675112e-01, -1.426762e-02
6.500000e-02, 6.573940e+00, 1.696299e-01, 6.240344e-02, -3.414188e+00, 1.675112e-01, -1.426760e-02
6.600000e-02, 6.573940e+00, 1.696299e-01, 6.240345e-02, -3.414188e+00, 1.675112e-01, -1.426758e-02
6.700000e-02, 6.573940e+00, 1.696299e-01, 6.240345e-02, -3.414188e+00, 1.675112e-01, -1.426757e-02
6.800000e-02, 6.573940e+00, 1.696299e-01, 6.240346e-02, -3.414188e+00, 1.675112e-01, -1.426757e-02
6.900000e-02, 6.573940e+00, 1.696299e-01, 6.240347e-02, -3.414188e+00, 1.675112e-01, -1.426756e-02
7.000000e-02, 6.573940e+00, 1.696299e-01, 6.240348e-02, -3.414188e+00, 1.675112e-01, -1.426756e-02
7.100000e-02, 6.573940e+00, 1.696299e-01, 6.240348e-02, -3.414188e+00, 1.675112e-01, -1.426757e-02
7.200000e-02, 6.573940e+00, 1.696299e-01, 6.240349e-02, -3.414188e+00, 1.675112e-01, -1.426757e-02
7.300000e-02, 6.573940e+00, 1.696299e-01, 6.240349e-02, -3.414188e+00, 1.675112e-01, -1.426757e-02
7.400000e-02, 6.573940e+00, 1.696299e-01, 6.240349e-02, -3.414188e+00, 1.675112e-01, -1.426758e-02
7.500000e-02, 6.573940e+00, 1.696299e-01, 6.240349e-02, -3.414188e+00, 1.675112e-01, -1.426758e-02
7.600000e-02, 6.573940e+00, 1.696299e-01, 6.240349e-02, -3.414188e+00, 1.675112e-01, -1.426758e-02
7.700000e-02, 6.573940e+00, 1.696299e-01, 6.240349e-02, -3.414188e+00, 1.675112e-01, -1.426758e-02
7.800000e-02, 6.573940e+00, 1.696299e-01, 6.240349e-02, -3.414188e+00, 1.675112e-01, -1.426758e-02
7.900000e-02, 6.573940e+00, 1.696299e-01, 6.240349e-02, -3.414188e+00, 1.675112e-01, -1.426758e-02
8.000000e-02, 6.573940e+00, 1.696299e-01, 6.240348e-02, -3.414188e+00, 1.675112e-01, -1.426758e-02
8.100000e-02, 6.573940e+00, 1.696299e-01, 6.240348e-02, -3.414188e+00, 1.675112e-01, -1.426758e-02
8.200000e-02, 6.573940e+00, 1.696299e-01, 6.240348e-02, -3.414188e+00, 1.675112e-01, -1.426758e-02
8.300000e-02, 6.573940e+00, 1.696299e-01, 6.240348e-02, -3.414188e+00, 1.675112e-01, -1.426758e-02
8.400000e-02, 6.573940e+00, 1.696299e-01, 6.240348e-02, -3.414188e+00, 1.675112e-01, -1.426758e-02
8.500000e-02, 6.573940e+00, 1.696299e-01, 6.240348e-02, -3.414188e+00, 1.675112e-01, -1.426758e-02
8.600000e-02, 6.573940e+00, 1.696299e-01, 6.240348e-02, -3.414188e+00, 1.675112e-01, -1.426758e-02
8.700000e-02, 6.573940e+00, 1.696299e-01, 6.240348e-02, -3.414188e+00, 1.675112e-01, -1.426758e-02
8.800000e-02, 6.573940e+00, 1.696299e-01, 6.240348e-02, -3.414188e+00, 1.675112e-01, -1.426758e-02
8.900000e-02, 6.573940e+00, 1.696299e-01, 6.240348e-02, -3.414188e+00, 1.675112e-01, -1.426758e-02
9.000000e-02, 6.573940e+00, 1.696299e-01, 6.240348e-02, -3.414188e+00, 1.675112e-01, -1.426758e-02
9.100000e-02, 6.573940e+00, 1.696299e-01, 6.240348e-02, -3.414188e+00, 1.675112e-01, -1.426758e-02
9.200000e-02, 6.573940e+00, 1.696299e-01, 6.240348e-02, -3.414188e+00, 1.675112e-01, -1.426758e-02
9.300000e-02, 6.573940e+00, 1.696299e-01, 6.240348e-02, -3.414188e+00, 1.675112e-01, -1.426758e-02
9.400000e-02, 6.573940e+00, 1.696299e-01, 6.240348e-02, -3.414188e+00, 1.675112e-01, -1.426758e-02
9.500000e-02, 6.573940e+00, 1.696299e-01, 6.240348e-02, -3.414188e+00, 1.675112e-01, -1.426758e-02
9.600000e-02, 6.573940e+00, 1.696299e-01, 6.240348e-02, -3.414188e+00, 1.675112e-01, -1.426758e-02
9.700000e-02, 6.573940e+00, 1.696299e-01, 6.240348e-02, -3.414188e+00, 1.675112e-01, -1.426758e-02
9.800000e-02, 6.573940e+00, 1.696299e-01, 6.240348e-02, -3.414188e+00, 1.675112e-01, -1.426758e-02
